PdfType: central
Format: lhagrid1
---
7.37257E-17 6.08000E-01 6.91500E-01 7.33480E-01 8.03675E-01 7.33325E-01 7.50520E-01 6.91500E-01 6.08000E-01 7.37257E-17 1.07300E+00
-8.67362E-17 6.76000E-01 7.56000E-01 7.98105E-01 8.71795E-01 7.98205E-01 8.17895E-01 7.56000E-01 6.76000E-01 -8.67362E-17 1.19500E+00
1.44400E+00 7.53000E-01 8.29000E-01 8.71485E-01 9.49170E-01 8.71830E-01 8.94515E-01 8.29000E-01 7.53000E-01 1.44400E+00 1.32900E+00
1.48800E+00 8.17000E-01 8.89500E-01 9.32095E-01 1.01276E+00 9.32240E-01 9.57905E-01 8.89500E-01 8.17000E-01 1.48800E+00 1.43400E+00
1.52750E+00 8.74500E-01 9.44000E-01 9.86785E-01 1.07024E+00 9.86765E-01 1.01521E+00 9.44000E-01 8.74500E-01 1.52750E+00 1.52200E+00
1.56050E+00 9.23500E-01 9.90500E-01 1.03311E+00 1.11954E+00 1.03346E+00 1.06389E+00 9.90500E-01 9.23500E-01 1.56050E+00 1.59400E+00
1.59850E+00 9.81500E-01 1.04550E+00 1.08817E+00 1.17713E+00 1.08787E+00 1.12183E+00 1.04550E+00 9.81500E-01 1.59850E+00 1.67300E+00
1.63100E+00 1.03150E+00 1.09250E+00 1.13484E+00 1.22706E+00 1.13494E+00 1.17116E+00 1.09250E+00 1.03150E+00 1.63100E+00 1.73500E+00
1.65950E+00 1.07700E+00 1.13500E+00 1.17756E+00 1.27242E+00 1.17758E+00 1.21643E+00 1.13500E+00 1.07700E+00 1.65950E+00 1.78600E+00
1.68150E+00 1.11400E+00 1.16950E+00 1.21197E+00 1.30907E+00 1.21192E+00 1.25303E+00 1.16950E+00 1.11400E+00 1.68150E+00 1.82400E+00
1.70200E+00 1.14900E+00 1.20250E+00 1.24486E+00 1.34474E+00 1.24526E+00 1.28814E+00 1.20250E+00 1.14900E+00 1.70200E+00 1.85600E+00
1.71950E+00 1.18000E+00 1.23100E+00 1.27334E+00 1.37480E+00 1.27320E+00 1.31866E+00 1.23100E+00 1.18000E+00 1.71950E+00 1.87900E+00
1.73400E+00 1.20800E+00 1.25700E+00 1.29935E+00 1.40280E+00 1.29920E+00 1.34665E+00 1.25700E+00 1.20800E+00 1.73400E+00 1.89800E+00
1.74550E+00 1.23050E+00 1.27800E+00 1.31999E+00 1.42565E+00 1.32035E+00 1.36901E+00 1.27800E+00 1.23050E+00 1.74550E+00 1.90900E+00
1.75600E+00 1.25250E+00 1.29800E+00 1.34011E+00 1.44705E+00 1.33995E+00 1.39088E+00 1.29800E+00 1.25250E+00 1.75600E+00 1.91800E+00
1.76400E+00 1.27150E+00 1.31550E+00 1.35730E+00 1.46585E+00 1.35715E+00 1.40970E+00 1.31550E+00 1.27150E+00 1.76400E+00 1.92200E+00
1.77100E+00 1.28850E+00 1.33100E+00 1.37250E+00 1.48315E+00 1.37285E+00 1.42650E+00 1.33100E+00 1.28850E+00 1.77100E+00 1.92400E+00
1.77888E+00 1.31041E+00 1.35183E+00 1.39312E+00 1.50309E+00 1.39117E+00 1.44894E+00 1.35183E+00 1.31041E+00 1.77888E+00 1.92311E+00
-2.43696E-17 1.37958E-17 2.26700E-01 2.70950E-01 3.25145E-01 2.70955E-01 2.70950E-01 2.26700E-01 1.37958E-17 -2.43696E-17 1.23500E-02
-7.10099E-18 2.03830E-17 2.79200E-01 3.23770E-01 3.81765E-01 3.23735E-01 3.26931E-01 2.79200E-01 2.03830E-17 -7.10099E-18 1.42900E-01
3.29179E-17 -1.73472E-18 3.20750E-01 3.65494E-01 4.26485E-01 3.65515E-01 3.71105E-01 3.20750E-01 -1.73472E-18 3.29179E-17 2.44000E-01
-2.57218E-17 3.48900E-01 4.29350E-01 4.74440E-01 5.42685E-01 4.74315E-01 4.86360E-01 4.29350E-01 3.48900E-01 -2.57218E-17 4.99700E-01
-8.13152E-18 4.43800E-01 5.18500E-01 5.63945E-01 6.38155E-01 5.63845E-01 5.81055E-01 5.18500E-01 4.43800E-01 -8.13152E-18 6.99900E-01
2.37440E-17 5.28000E-01 5.98000E-01 6.43095E-01 7.22790E-01 6.43210E-01 6.64905E-01 5.98000E-01 5.28000E-01 2.37440E-17 8.68800E-01
3.85976E-17 5.99000E-01 6.65000E-01 7.10060E-01 7.94035E-01 7.09965E-01 7.35940E-01 6.65000E-01 5.99000E-01 3.85976E-17 1.00400E+00
-8.32667E-17 6.57000E-01 7.19000E-01 7.64360E-01 8.52380E-01 7.64620E-01 7.93640E-01 7.19000E-01 6.57000E-01 -8.32667E-17 1.10900E+00
1.31300E+00 7.21500E-01 7.80000E-01 8.24885E-01 9.16995E-01 8.25005E-01 8.58115E-01 7.80000E-01 7.21500E-01 1.31300E+00 1.22000E+00
1.34550E+00 7.74000E-01 8.29000E-01 8.74215E-01 9.69760E-01 8.74240E-01 9.10785E-01 8.29000E-01 7.74000E-01 1.34550E+00 1.30600E+00
1.37400E+00 8.20500E-01 8.72500E-01 9.17665E-01 1.01637E+00 9.17625E-01 9.57335E-01 8.72500E-01 8.20500E-01 1.37400E+00 1.37600E+00
1.39700E+00 8.60000E-01 9.09500E-01 9.54295E-01 1.05580E+00 9.54200E-01 9.96705E-01 9.09500E-01 8.60000E-01 1.39700E+00 1.43200E+00
1.42350E+00 9.05500E-01 9.52000E-01 9.96620E-01 1.10150E+00 9.96500E-01 1.04238E+00 9.52000E-01 9.05500E-01 1.42350E+00 1.49100E+00
1.44450E+00 9.44000E-01 9.87500E-01 1.03211E+00 1.14000E+00 1.03200E+00 1.08089E+00 9.87500E-01 9.44000E-01 1.44450E+00 1.53500E+00
1.46250E+00 9.78500E-01 1.01950E+00 1.06368E+00 1.17440E+00 1.06360E+00 1.11532E+00 1.01950E+00 9.78500E-01 1.46250E+00 1.56900E+00
1.47550E+00 1.00600E+00 1.04500E+00 1.08896E+00 1.20210E+00 1.08890E+00 1.14304E+00 1.04500E+00 1.00600E+00 1.47550E+00 1.59300E+00
1.48750E+00 1.03200E+00 1.06850E+00 1.11224E+00 1.22780E+00 1.11220E+00 1.16876E+00 1.06850E+00 1.03200E+00 1.48750E+00 1.61100E+00
1.49600E+00 1.05400E+00 1.08850E+00 1.13163E+00 1.24935E+00 1.13165E+00 1.19037E+00 1.08850E+00 1.05400E+00 1.49600E+00 1.62300E+00
1.50350E+00 1.07350E+00 1.10650E+00 1.14956E+00 1.26885E+00 1.14915E+00 1.21044E+00 1.10650E+00 1.07350E+00 1.50350E+00 1.63000E+00
1.50800E+00 1.08900E+00 1.12050E+00 1.16315E+00 1.28470E+00 1.16330E+00 1.22586E+00 1.12050E+00 1.08900E+00 1.50800E+00 1.63200E+00
1.51200E+00 1.10400E+00 1.13350E+00 1.17572E+00 1.29910E+00 1.17590E+00 1.24028E+00 1.13350E+00 1.10400E+00 1.51200E+00 1.63200E+00
1.51400E+00 1.11600E+00 1.14400E+00 1.18636E+00 1.31135E+00 1.18665E+00 1.25263E+00 1.14400E+00 1.11600E+00 1.51400E+00 1.62800E+00
1.51500E+00 1.12700E+00 1.15350E+00 1.19554E+00 1.32210E+00 1.19590E+00 1.26346E+00 1.15350E+00 1.12700E+00 1.51500E+00 1.62200E+00
1.51656E+00 1.13942E+00 1.16484E+00 1.20766E+00 1.33506E+00 1.20718E+00 1.27754E+00 1.16484E+00 1.13942E+00 1.51656E+00 1.61602E+00
-1.90569E-17 1.32703E-17 2.45450E-01 2.93341E-01 3.58645E-01 2.93355E-01 2.99359E-01 2.45450E-01 1.32703E-17 -1.90569E-17 2.07900E-02
-2.37822E-18 3.46945E-18 2.95000E-01 3.43000E-01 4.12790E-01 3.43010E-01 3.52999E-01 2.95000E-01 3.46945E-18 -2.37822E-18 1.49800E-01
2.30840E-17 3.29597E-17 3.33700E-01 3.81725E-01 4.54940E-01 3.81760E-01 3.94775E-01 3.33700E-01 3.29597E-17 2.30840E-17 2.48400E-01
-1.93496E-17 3.68600E-01 4.33050E-01 4.81080E-01 5.62815E-01 4.81185E-01 5.01820E-01 4.33050E-01 3.68600E-01 -1.93496E-17 4.92900E-01
-1.05439E-17 4.54150E-01 5.13000E-01 5.61030E-01 6.49140E-01 5.60860E-01 5.87970E-01 5.13000E-01 4.54150E-01 -1.05439E-17 6.79400E-01
3.06829E-17 5.29000E-01 5.82500E-01 6.30275E-01 7.24540E-01 6.30460E-01 6.62725E-01 5.82500E-01 5.29000E-01 3.06829E-17 8.33100E-01
8.67362E-19 5.90500E-01 6.40500E-01 6.87935E-01 7.86975E-01 6.88025E-01 7.25065E-01 6.40500E-01 5.90500E-01 8.67362E-19 9.53700E-01
-2.42861E-17 6.40500E-01 6.86500E-01 7.34000E-01 8.36950E-01 7.34050E-01 7.75000E-01 6.86500E-01 6.40500E-01 -2.42861E-17 1.04500E+00
1.19850E+00 6.95000E-01 7.37500E-01 7.84285E-01 8.91700E-01 7.84300E-01 8.29715E-01 7.37500E-01 6.95000E-01 1.19850E+00 1.14000E+00
1.22300E+00 7.38500E-01 7.78500E-01 8.24935E-01 9.36050E-01 8.24950E-01 8.74065E-01 7.78500E-01 7.38500E-01 1.22300E+00 1.21100E+00
1.24350E+00 7.77000E-01 8.13500E-01 8.59740E-01 9.74200E-01 8.59800E-01 9.12260E-01 8.13500E-01 7.77000E-01 1.24350E+00 1.26800E+00
1.26000E+00 8.09000E-01 8.43000E-01 8.89250E-01 1.00615E+00 8.88850E-01 9.44750E-01 8.43000E-01 8.09000E-01 1.26000E+00 1.31100E+00
1.27750E+00 8.45000E-01 8.76500E-01 9.21960E-01 1.04285E+00 9.22150E-01 9.81040E-01 8.76500E-01 8.45000E-01 1.27750E+00 1.35500E+00
1.29100E+00 8.75500E-01 9.04500E-01 9.49370E-01 1.07285E+00 9.49150E-01 1.01163E+00 9.04500E-01 8.75500E-01 1.29100E+00 1.38600E+00
1.30200E+00 9.02000E-01 9.28500E-01 9.72870E-01 1.09975E+00 9.73250E-01 1.03813E+00 9.28500E-01 9.02000E-01 1.30200E+00 1.40900E+00
1.30900E+00 9.22500E-01 9.47000E-01 9.91110E-01 1.11990E+00 9.91100E-01 1.05889E+00 9.47000E-01 9.22500E-01 1.30900E+00 1.42200E+00
1.31450E+00 9.41500E-01 9.64000E-01 1.00786E+00 1.13900E+00 1.00800E+00 1.07814E+00 9.64000E-01 9.41500E-01 1.31450E+00 1.43100E+00
1.31800E+00 9.57500E-01 9.78000E-01 1.02173E+00 1.15450E+00 1.02150E+00 1.09427E+00 9.78000E-01 9.57500E-01 1.31800E+00 1.43400E+00
1.32000E+00 9.71000E-01 9.90000E-01 1.03316E+00 1.16795E+00 1.03305E+00 1.10784E+00 9.90000E-01 9.71000E-01 1.32000E+00 1.43300E+00
1.32050E+00 9.81500E-01 9.99500E-01 1.04175E+00 1.17825E+00 1.04175E+00 1.11825E+00 9.99500E-01 9.81500E-01 1.32050E+00 1.43000E+00
1.32000E+00 9.91500E-01 1.00750E+00 1.04983E+00 1.18800E+00 1.05000E+00 1.12816E+00 1.00750E+00 9.91500E-01 1.32000E+00 1.42300E+00
1.31850E+00 9.99000E-01 1.01400E+00 1.05600E+00 1.19520E+00 1.05580E+00 1.13599E+00 1.01400E+00 9.99000E-01 1.31850E+00 1.41500E+00
1.31600E+00 1.00550E+00 1.01900E+00 1.06071E+00 1.20135E+00 1.06065E+00 1.14229E+00 1.01900E+00 1.00550E+00 1.31600E+00 1.40400E+00
1.31370E+00 1.01368E+00 1.02719E+00 1.06861E+00 1.21006E+00 1.06754E+00 1.15211E+00 1.02719E+00 1.01368E+00 1.31370E+00 1.39526E+00
-1.54865E-17 9.76424E-18 2.59100E-01 3.09670E-01 3.88045E-01 3.09655E-01 3.24630E-01 2.59100E-01 9.76424E-18 -1.54865E-17 3.20200E-02
-4.05107E-19 5.96311E-18 3.05800E-01 3.56240E-01 4.39640E-01 3.56260E-01 3.75860E-01 3.05800E-01 5.96311E-18 -4.05107E-19 1.59900E-01
1.72157E-17 -8.67362E-19 3.41950E-01 3.92275E-01 4.79360E-01 3.92240E-01 4.15425E-01 3.41950E-01 -8.67362E-19 1.72157E-17 2.56500E-01
-1.55896E-17 3.83500E-01 4.33150E-01 4.83090E-01 5.79135E-01 4.82865E-01 5.15010E-01 4.33150E-01 3.83500E-01 -1.55896E-17 4.91700E-01
-1.03202E-17 4.60950E-01 5.05000E-01 5.54575E-01 6.57700E-01 5.54300E-01 5.93425E-01 5.05000E-01 4.60950E-01 -1.03202E-17 6.66700E-01
3.02492E-17 5.27500E-01 5.66500E-01 6.15550E-01 7.25200E-01 6.15800E-01 6.60450E-01 5.66500E-01 5.27500E-01 3.02492E-17 8.07900E-01
-1.38778E-17 5.81500E-01 6.17000E-01 6.65505E-01 7.80250E-01 6.65750E-01 7.15495E-01 6.17000E-01 5.81500E-01 -1.38778E-17 9.16300E-01
